date,day_of_week,is_sunday,month,year,is_vacation,is_gym_open,active_student_population,exam_phase,exam_intensity,academic_load_index,weather_condition,weather_impact_factor,interuni_event,event_boost_factor,gym_adoption_ratio,maintenance_flag,maintenance_severity,equipment_availability_ratio,effective_capacity,base_demand,raw_demand,daily_gym_footfall
2024-11-18,0,0,11,2024,0,1,200,none,1.0,0.4074120220179615,normal,1.0,0,1.0,0.3740544587454966,0,none,1.0,180,74.81089174909931,49.785673253946925,49
2024-11-19,1,0,11,2024,0,1,246,none,1.0,0.41625473690809545,normal,1.0,0,1.0,0.31846349315854683,0,none,1.0,180,78.34201931700252,73.53101035773878,73
2024-11-20,2,0,11,2024,0,1,204,none,1.0,0.33497686505424573,normal,1.0,0,1.0,0.4694187864615084,0,none,1.0,180,95.76143243814772,88.04429870016703,88
2024-11-21,3,0,11,2024,0,1,219,none,1.0,0.565925184593034,normal,1.0,0,1.0,0.4452587884359564,0,none,1.0,180,97.51167466747445,76.10160407509653,76
2024-11-22,4,0,11,2024,0,1,210,none,1.0,0.6168404755268171,normal,1.0,0,1.0,0.4242608662542629,0,none,1.0,180,89.09478191339521,64.15710922334945,64
2024-11-23,5,0,11,2024,0,1,241,none,1.0,0.5686659299227829,normal,1.0,0,1.0,0.46217651020931727,0,none,1.0,180,111.38453896044547,81.49636045992038,81
2024-11-24,6,1,11,2024,0,0,201,none,1.0,0.7511738650021306,normal,1.0,0,1.0,0.4469798135401546,0,none,1.0,180,89.84294252157108,56.08709819700867,0
2024-11-25,0,0,11,2024,0,1,202,none,1.0,0.49916059717564304,normal,1.0,0,1.0,0.506389012531695,0,none,1.0,180,102.29058053140238,78.33461991447831,78
2024-11-26,1,0,11,2024,0,1,222,none,1.0,0.6003112483388768,normal,1.0,0,1.0,0.45430554341294893,0,none,1.0,180,100.85583063767466,60.3899769448307,60
2024-11-27,2,0,11,2024,0,1,211,none,1.0,0.33624486857910285,normal,1.0,0,1.0,0.4126538357464916,0,none,1.0,180,87.06995934250973,69.81230962069795,69
2024-11-28,3,0,11,2024,0,1,219,none,1.0,0.44193504462883987,normal,1.0,0,1.0,0.49950831194796447,0,none,1.0,180,109.39232031660421,87.25446495580941,87
2024-11-29,4,0,11,2024,0,1,204,none,1.0,0.6043306636348666,normal,1.0,0,1.0,0.43914344625268986,0,none,1.0,180,89.58526303554873,72.07250609735847,72
2024-11-30,5,0,11,2024,0,1,236,none,1.0,0.6273653166114717,normal,1.0,0,1.0,0.4763268341836154,0,none,1.0,180,112.41313286733323,83.86729782401089,83
2024-12-01,6,1,12,2024,0,0,237,endterm,0.55,0.45590495785037266,cold_morning,0.85,0,1.0,0.42612946469036,0,none,1.0,180,100.99268313161532,41.67274949208886,0
2024-12-02,0,0,12,2024,0,1,229,endterm,0.55,0.48926011222128996,cold_morning,0.85,0,1.0,0.4175086557251282,0,none,1.0,180,95.60948216105436,40.80010040620732,40
2024-12-03,1,0,12,2024,0,1,208,endterm,0.55,0.2723189379978786,cold_morning,0.85,0,1.0,0.4542084115092848,0,none,1.0,180,94.47534959393124,43.520752189699095,43
2024-12-04,2,0,12,2024,0,1,233,endterm,0.55,0.4464456198790086,cold_morning,0.85,0,1.0,0.4506414321771843,0,none,1.0,180,104.99945369728394,42.2184887697574,42
2024-12-05,3,0,12,2024,0,1,243,endterm,0.55,0.633557474527968,cold_morning,0.85,0,1.0,0.4739913517683417,0,none,1.0,180,115.17989847970702,40.248324256806995,40
2024-12-06,4,0,12,2024,0,1,234,endterm,0.55,0.586280752415985,cold_morning,0.85,0,1.0,0.43656771233451286,0,none,1.0,180,102.156844686276,32.97280519432152,32
2024-12-07,5,0,12,2024,0,1,221,endterm,0.55,0.5750998582071815,cold_morning,0.85,0,1.0,0.35818201081148016,0,none,1.0,180,79.15822438933712,30.601863518617932,30
2024-12-08,6,1,12,2024,0,0,243,endterm,0.55,0.507466053077144,cold_morning,0.85,0,1.0,0.4283613058205806,0,none,1.0,180,104.09179731440108,45.29990516521761,0
2024-12-09,0,0,12,2024,0,1,223,endterm,0.55,0.5010594737942264,cold_morning,0.85,0,1.0,0.4896909233571908,0,none,1.0,180,109.20107590865355,42.216029348864595,42
2024-12-10,1,0,12,2024,0,1,216,endterm,0.55,0.40095182907898297,cold_morning,0.85,0,1.0,0.43513119603784467,0,none,1.0,180,93.98833834417445,43.96573793564933,43
2024-12-11,2,0,12,2024,0,1,209,endterm,0.55,0.6048242630303802,cold_morning,0.85,0,1.0,0.4376808298742726,0,none,1.0,180,91.47529344372298,27.47295120066594,27
2024-12-12,3,0,12,2024,0,1,229,endterm,0.55,0.5631459416584085,cold_morning,0.85,0,1.0,0.49931882529529686,0,none,1.0,180,114.34401099262298,36.63454824912857,36
2024-12-13,4,0,12,2024,0,1,245,endterm,0.55,0.5738028271989198,cold_morning,0.85,0,1.0,0.41440133863705386,0,none,1.0,180,101.5283279660782,39.697894332885134,39
2024-12-14,5,0,12,2024,0,1,222,endterm,0.55,0.4210947735998629,cold_morning,0.85,0,1.0,0.372859839087855,0,none,1.0,180,82.77488427750382,33.02963713577712,33
2024-12-15,6,1,12,2024,0,0,231,endterm,0.55,0.17699856201931335,cold_morning,0.85,0,1.0,0.4419684440237253,0,none,1.0,180,102.09471056948055,50.17670520823202,0
2024-12-16,0,0,12,2024,0,1,216,endterm,0.55,0.6645729067630544,cold_morning,0.85,0,1.0,0.42579130243756314,0,none,1.0,180,91.97092132651363,31.5178683129707,31
2024-12-17,1,0,12,2024,0,1,249,endterm,0.55,0.4281743815987394,cold_morning,0.85,0,1.0,0.4016876840123373,0,none,1.0,180,100.02023331907199,35.38748842919968,35
2024-12-18,2,0,12,2024,0,1,250,endterm,0.55,0.3705836353935319,cold_morning,0.85,0,1.0,0.4412310772050655,0,none,1.0,180,110.30776930126638,42.9864478093007,42
2024-12-19,3,0,12,2024,0,1,216,endterm,0.55,0.6040218367870991,cold_morning,0.85,0,1.0,0.4745752823623392,0,none,1.0,180,102.50826099026527,30.77368988697123,30
2024-12-20,4,0,12,2024,0,1,213,endterm,0.55,0.44119810401213055,cold_morning,0.85,0,1.0,0.4495355719216092,0,none,1.0,180,95.75107681930275,32.70336570473916,32
2024-12-21,5,0,12,2024,0,1,208,endterm,0.55,0.6589904576069933,cold_morning,0.85,0,1.0,0.4653490536343119,0,none,1.0,180,96.79260315593687,36.56311505164106,36
2024-12-22,6,1,12,2024,0,0,239,endterm,0.55,0.5925508924365046,cold_morning,0.85,0,1.0,0.5406703849257711,0,none,1.0,180,129.2202219972593,50.114793541027,0
2024-12-23,0,0,12,2024,0,1,201,endterm,0.55,0.6025353984800716,cold_morning,0.85,0,1.0,0.4328560569221218,0,none,1.0,180,87.00406744134648,31.991936065867694,31
2024-12-24,1,0,12,2024,0,1,244,endterm,0.55,0.29510664331991987,cold_morning,0.85,0,1.0,0.4639174317322335,0,none,1.0,180,113.19585334266498,38.63968073223729,38
2024-12-25,2,0,12,2024,0,1,224,endterm,0.55,0.6817915978079601,cold_morning,0.85,0,1.0,0.4245393318700433,0,none,1.0,180,95.0968103388897,31.174548065294356,31
2024-12-26,3,0,12,2024,0,1,238,endterm,0.55,0.5391875796850784,cold_morning,0.85,0,1.0,0.40768201400565135,0,none,1.0,180,97.02831933334502,31.219309644046234,31
2024-12-27,4,0,12,2024,0,1,208,endterm,0.55,0.4446084291130695,cold_morning,0.85,0,1.0,0.4207546173291115,1,low,0.9,162,87.51696040445519,37.59546994304686,37
2024-12-28,5,0,12,2024,0,1,221,endterm,0.55,0.5215082701013377,cold_morning,0.85,0,1.0,0.4260620714239156,0,none,1.0,180,94.15971778468536,32.803505741390985,32
2024-12-29,6,1,12,2024,0,0,242,endterm,0.55,0.233564715065252,cold_morning,0.85,0,1.0,0.46797378987735627,1,low,0.9,162,113.24965715032022,42.78649847803938,0
2024-12-30,0,0,12,2024,0,1,245,endterm,0.55,0.5612979217221006,cold_morning,0.85,0,1.0,0.5674537893350379,0,none,1.0,180,139.0261783870843,50.55235291134147,50
2024-12-31,1,0,12,2024,0,1,203,endterm,0.55,0.34559427377268925,cold_morning,0.85,0,1.0,0.414197828186208,0,none,1.0,180,84.08215912180022,31.706013381815882,31
2025-01-01,2,0,1,2025,0,1,225,midterm,0.75,0.29709945712346986,cold_morning,0.85,0,1.0,0.4791687347192269,0,none,1.0,180,107.81296531182605,69.54878711784734,69
2025-01-02,3,0,1,2025,0,1,228,midterm,0.75,0.2716461220673163,cold_morning,0.85,0,1.0,0.4968438493444376,0,none,1.0,180,113.28039765053177,59.63941762168524,59
2025-01-03,4,0,1,2025,0,1,244,midterm,0.75,0.6669032562484888,cold_morning,0.85,0,1.0,0.5197899424354874,0,none,1.0,180,126.82874595425892,50.98949216492606,50
2025-01-04,5,0,1,2025,0,1,233,midterm,0.75,0.4056104909460817,cold_morning,0.85,0,1.0,0.5131775405977392,0,none,1.0,180,119.57036695927324,50.110603761035755,50
2025-01-05,6,1,1,2025,0,0,222,midterm,0.75,0.7300591564874749,cold_morning,0.85,0,1.0,0.5642047896974058,0,none,1.0,180,125.2534633128241,56.35722124870681,0
2025-01-06,0,0,1,2025,0,1,236,midterm,0.75,0.41962978054215533,cold_morning,0.85,0,1.0,0.3786803964732396,0,none,1.0,180,89.36857356768455,44.74544418027136,44
2025-01-07,1,0,1,2025,0,1,210,midterm,0.75,0.24389630636105802,cold_morning,0.85,0,1.0,0.38065350649021634,0,none,1.0,180,79.93723636294543,39.41710236103087,39
2025-01-08,2,0,1,2025,0,1,205,midterm,0.75,0.3325213340077011,cold_morning,0.85,0,1.0,0.47520609139949255,0,none,1.0,180,97.41724873689597,60.24637707967074,60
2025-01-09,3,0,1,2025,0,1,217,midterm,0.75,0.6853717430010408,cold_morning,0.85,0,1.0,0.5548650093771854,0,none,1.0,180,120.40570703484923,59.43293776096328,59
2025-01-10,4,0,1,2025,0,1,220,midterm,0.75,0.4766152733094999,cold_morning,0.85,0,1.0,0.4217175984197202,0,none,1.0,180,92.77787165233843,47.73487989132321,47
2025-01-11,5,0,1,2025,0,1,241,midterm,0.75,0.41775690552640987,cold_morning,0.85,0,1.0,0.3496183830153121,1,high,0.65,117,84.25803030669022,50.84246591993776,50
2025-01-12,6,1,1,2025,0,0,235,midterm,0.75,0.5240027338779182,cold_morning,0.85,0,1.0,0.5285589703109604,0,none,1.0,180,124.2113580230757,66.73418203958909,0
2025-01-13,0,0,1,2025,0,1,240,midterm,0.75,0.5752674104251317,cold_morning,0.85,0,1.0,0.5121828611851357,0,none,1.0,180,122.92388668443256,55.36743632684954,55
2025-01-14,1,0,1,2025,0,1,237,midterm,0.75,0.6676098223853691,cold_morning,0.85,0,1.0,0.4454895796600285,0,none,1.0,180,105.58103037942675,44.206877337466466,44
2025-01-15,2,0,1,2025,0,1,233,midterm,0.75,0.717274884483939,cold_morning,0.85,1,1.15,0.4507230199639535,0,none,1.0,180,105.01846365160117,59.392868447124016,59
2025-01-16,3,0,1,2025,0,1,216,midterm,0.75,0.4460347031316371,cold_morning,0.85,1,1.15,0.45151281401826626,0,none,1.0,180,97.52676782794552,61.07121411133209,61
2025-01-17,4,0,1,2025,0,1,236,midterm,0.75,0.30109284708769424,cold_morning,0.85,1,1.15,0.505526765873697,0,none,1.0,180,119.3043167461925,78.23683124108285,78
2025-01-18,5,0,1,2025,0,1,224,midterm,0.75,0.4379802258315086,cold_morning,0.85,1,1.15,0.46868423619084965,0,none,1.0,180,104.98526890675032,58.10941476837546,58
2025-01-19,6,1,1,2025,0,0,237,midterm,0.75,0.5390420759874329,cold_morning,0.85,1,1.15,0.524703195948776,0,none,1.0,180,124.35465743985992,75.85770787687962,0
2025-01-20,0,0,1,2025,0,1,211,midterm,0.75,0.35543616106840836,cold_morning,0.85,1,1.15,0.3572686668547804,0,none,1.0,180,75.38368870635867,43.82660842102663,43
2025-01-21,1,0,1,2025,0,1,222,midterm,0.75,0.3564273627657436,cold_morning,0.85,1,1.15,0.45715740674361005,0,none,1.0,180,101.48894429708143,63.1455856309563,63
2025-01-22,2,0,1,2025,0,1,241,midterm,0.75,0.5515681822324828,cold_morning,0.85,0,1.0,0.44369730195444745,1,low,0.9,162,106.93104977102183,60.81613097612695,60
2025-01-23,3,0,1,2025,0,1,221,midterm,0.75,0.49270214726443234,cold_morning,0.85,0,1.0,0.4871829660813754,1,high,0.65,117,107.66743550398397,51.46884864644419,51
2025-01-24,4,0,1,2025,0,1,220,midterm,0.75,0.504919549311738,cold_morning,0.85,0,1.0,0.47309761207549306,0,none,1.0,180,104.08147465660848,44.62185061152649,44
2025-01-25,5,0,1,2025,0,1,226,midterm,0.75,0.38622569979498955,cold_morning,0.85,0,1.0,0.5398921889947883,0,none,1.0,180,122.01563471282216,58.84555911916609,58
2025-01-26,6,1,1,2025,0,0,230,midterm,0.75,0.4654398928691349,cold_morning,0.85,0,1.0,0.40703316141699714,0,none,1.0,180,93.61762712590934,53.39933778413663,0
2025-01-27,0,0,1,2025,0,1,205,midterm,0.75,0.36136502835975437,cold_morning,0.85,0,1.0,0.5022745738165376,0,none,1.0,180,102.9662876323902,57.58325067709044,57
2025-01-28,1,0,1,2025,0,1,226,midterm,0.75,0.633529761668718,cold_morning,0.85,0,1.0,0.5279168211605852,0,none,1.0,180,119.30920158229226,56.05337102564671,56
2025-01-29,2,0,1,2025,0,1,239,midterm,0.75,0.6552874002085629,cold_morning,0.85,0,1.0,0.5928323718280978,1,low,0.9,162,141.68693686691537,63.25667890382396,63
2025-01-30,3,0,1,2025,0,1,233,midterm,0.75,0.22307182066428594,cold_morning,0.85,0,1.0,0.47591170144532624,0,none,1.0,180,110.88742643676102,67.50798708925359,67
2025-01-31,4,0,1,2025,0,1,211,midterm,0.75,0.3605733709711385,cold_morning,0.85,0,1.0,0.5162229302176259,1,high,0.65,117,108.92303827591907,54.37770867776922,54
2025-02-01,5,0,2,2025,0,1,244,none,1.0,0.2755206117364881,normal,1.0,0,1.0,0.40980686037188174,0,none,1.0,180,99.99287393073915,91.69242802754623,91
2025-02-02,6,1,2,2025,0,0,206,none,1.0,0.4024964098389653,normal,1.0,0,1.0,0.3804021897843488,0,none,1.0,180,78.36285109557585,60.9387984908079,0
2025-02-03,0,0,2,2025,0,1,209,none,1.0,0.48748430453144587,normal,1.0,0,1.0,0.542238718789085,0,none,1.0,180,113.32789222691878,83.04034825980297,83
2025-02-04,1,0,2,2025,0,1,244,none,1.0,0.2825532170452205,normal,1.0,0,1.0,0.4997219853175965,0,none,1.0,180,121.93216441749354,101.25672899841187,101
2025-02-05,2,0,2,2025,0,1,216,none,1.0,0.36172102803120304,normal,1.0,0,1.0,0.5589256344899212,0,none,1.0,180,120.72793704982297,99.38354621973943,99
2025-02-06,3,0,2,2025,0,1,225,none,1.0,0.3494063941877752,normal,1.0,0,1.0,0.43132985555151254,0,none,1.0,180,97.04921749909032,83.07771294592273,83
2025-02-07,4,0,2,2025,0,1,220,none,1.0,0.5310900994098416,normal,1.0,0,1.0,0.5259951069764376,0,none,1.0,180,115.71892353481627,93.28190489189942,93
2025-02-08,5,0,2,2025,0,1,227,none,1.0,0.5104016505554375,normal,1.0,0,1.0,0.5934408920271926,1,medium,0.8,144,134.7110824901727,67.66601256288405,67
2025-02-09,6,1,2,2025,0,0,245,none,1.0,0.39173936699941203,normal,1.0,0,1.0,0.5209852804178633,0,none,1.0,180,127.6413937023765,98.94693676891637,0
2025-02-10,0,0,2,2025,0,1,201,none,1.0,0.5265231308209097,normal,1.0,0,1.0,0.5138290752795525,0,none,1.0,180,103.27964413119004,78.33560396479953,78
2025-02-11,1,0,2,2025,0,1,242,none,1.0,0.4179979873119102,normal,1.0,0,1.0,0.5004278040412174,0,none,1.0,180,121.10352857797463,116.03443676092064,116
2025-02-12,2,0,2,2025,0,1,200,none,1.0,0.459251733451092,normal,1.0,0,1.0,0.4214559271437044,0,none,1.0,180,84.29118542874087,61.37567996045078,61
2025-02-13,3,0,2,2025,0,1,250,none,1.0,0.7510178135447805,normal,1.0,0,1.0,0.5677786467855174,0,none,1.0,180,141.94466169637934,100.9201008795275,100
2025-02-14,4,0,2,2025,0,1,235,none,1.0,0.7010691577685522,normal,1.0,0,1.0,0.4694571180097467,0,none,1.0,180,110.32242273229048,91.2532561996529,91
2025-02-15,5,0,2,2025,0,1,250,none,1.0,0.30506281446086037,normal,1.0,0,1.0,0.5252241628191509,0,none,1.0,180,131.3060407047877,100.14705634878038,100
2025-02-16,6,1,2,2025,0,0,225,none,1.0,0.6244598626818761,normal,1.0,0,1.0,0.4218482846714373,1,high,0.65,117,94.9158640510734,74.0128004283058,0
2025-02-17,0,0,2,2025,0,1,228,none,1.0,0.6217094831737389,normal,1.0,0,1.0,0.441027016774611,0,none,1.0,180,100.5541598246113,69.48696909179067,69
2025-02-18,1,0,2,2025,0,1,220,none,1.0,0.32776050668710727,normal,1.0,0,1.0,0.5717543699611117,0,none,1.0,180,125.78596139144459,103.77950411788512,103
2025-02-19,2,0,2,2025,0,1,210,none,1.0,0.6228166465632291,normal,1.0,0,1.0,0.4826348855521079,0,none,1.0,180,101.35332596594266,69.99155514683683,69
2025-02-20,3,0,2,2025,0,1,239,none,1.0,0.730689787761883,normal,1.0,0,1.0,0.5726637738021272,0,none,1.0,180,136.8666419387084,89.77476953908123,89
2025-02-21,4,0,2,2025,0,1,210,none,1.0,0.33161827906333796,normal,1.0,0,1.0,0.4960884670470741,0,none,1.0,180,104.17857807988555,114.95465083192485,114
2025-02-22,5,0,2,2025,0,1,235,none,1.0,0.36237457684786045,normal,1.0,0,1.0,0.4079051113521071,0,none,1.0,180,95.85770116774518,88.88456939979685,88
2025-02-23,6,1,2,2025,0,0,248,none,1.0,0.6526492200265254,normal,1.0,0,1.0,0.544603379986586,0,none,1.0,180,135.06163823667333,110.79810719020702,0
2025-02-24,0,0,2,2025,0,1,238,none,1.0,0.5407242966238472,normal,1.0,0,1.0,0.4705053841122196,0,none,1.0,180,111.98028141870826,92.0778375113059,92
2025-02-25,1,0,2,2025,0,1,239,none,1.0,0.5827214412859285,normal,1.0,0,1.0,0.5349344406758522,0,none,1.0,180,127.84933132152867,82.29990739230159,82
2025-02-26,2,0,2,2025,0,1,234,none,1.0,0.5510883824600745,normal,1.0,0,1.0,0.5012605433770041,1,low,0.9,162,117.29496715021895,95.05046622970573,95
2025-02-27,3,0,2,2025,0,1,233,none,1.0,0.5586043881392216,normal,1.0,0,1.0,0.4228440886028565,0,none,1.0,180,98.52267264446556,84.71742733470379,84
2025-02-28,4,0,2,2025,0,1,246,none,1.0,0.30102918075333757,normal,1.0,0,1.0,0.5082147382685285,0,none,1.0,180,125.02082561405801,100.58229297216947,100
2025-03-01,5,0,3,2025,0,1,223,endterm,0.55,0.6570976559932172,normal,1.0,0,1.0,0.6,0,none,1.0,180,133.79999999999998,59.48434597445505,59
2025-03-02,6,1,3,2025,0,0,221,endterm,0.55,0.675438498864166,normal,1.0,0,1.0,0.524649322925723,0,none,1.0,180,115.94750036658478,49.81983896216682,0
2025-03-03,0,0,3,2025,0,1,204,endterm,0.55,0.46559138838979586,normal,1.0,0,1.0,0.49712411234972687,0,none,1.0,180,101.41331891934428,53.79587459061749,53
2025-03-04,1,0,3,2025,0,1,232,endterm,0.55,0.49347845752792063,normal,1.0,0,1.0,0.5537671700978449,0,none,1.0,180,128.47398346270003,54.3435116418216,54
2025-03-05,2,0,3,2025,0,1,235,endterm,0.55,0.2703338746166417,normal,1.0,0,1.0,0.5105334232601555,0,none,1.0,180,119.97535446613654,52.39153544636269,52
2025-03-06,3,0,3,2025,0,1,246,endterm,0.55,0.5771382134026752,normal,1.0,0,1.0,0.5104767115131397,0,none,1.0,180,125.57727103223236,51.20182840482455,51
2025-03-07,4,0,3,2025,0,1,219,endterm,0.55,0.5858086162571217,normal,1.0,0,1.0,0.44541874139204485,0,none,1.0,180,97.54670436485782,46.97626604472248,46
2025-03-08,5,0,3,2025,0,1,218,endterm,0.55,0.4906713474501033,normal,1.0,0,1.0,0.5116924012894799,0,none,1.0,180,111.54894348110662,40.29451256281013,40
2025-03-09,6,1,3,2025,0,0,234,endterm,0.55,0.6686530039805754,normal,1.0,0,1.0,0.5517721708208473,0,none,1.0,180,129.11468797207826,41.260178744665815,0
2025-03-10,0,0,3,2025,0,1,242,endterm,0.55,0.44988841535300894,normal,1.0,0,1.0,0.4581968923949988,0,none,1.0,180,110.88364795958971,50.45832421051925,50
2025-03-11,1,0,3,2025,0,1,216,endterm,0.55,0.5846908888840401,normal,1.0,0,1.0,0.5712247910623474,1,medium,0.8,144,123.38455486946702,49.68926849173569,49
2025-03-12,2,0,3,2025,0,1,244,endterm,0.55,0.34705034919618266,normal,1.0,0,1.0,0.4954146987927437,0,none,1.0,180,120.88118650542945,57.29949006143478,57
2025-03-13,3,0,3,2025,0,1,242,endterm,0.55,0.49646717736886425,normal,1.0,0,1.0,0.45561152442307296,0,none,1.0,180,110.25798891038366,53.19335046578943,53
2025-03-14,4,0,3,2025,0,1,233,endterm,0.55,0.47384686131457465,normal,1.0,0,1.0,0.5498816038460123,0,none,1.0,180,128.12241369612084,53.95525780880212,53
2025-03-15,5,0,3,2025,0,1,208,endterm,0.55,0.5337961883061413,normal,1.0,0,1.0,0.48566028821308654,0,none,1.0,180,101.017339948322,35.512160175789546,35
2025-03-16,6,1,3,2025,0,0,225,endterm,0.55,0.44457096067499624,normal,1.0,0,1.0,0.5379757443743054,1,high,0.65,117,121.04454248421871,65.92626821786635,0
2025-03-17,0,0,3,2025,0,1,201,endterm,0.55,0.48027911064924983,normal,1.0,0,1.0,0.4854120683870731,0,none,1.0,180,97.5678257458017,39.02985185312023,39
2025-03-18,1,0,3,2025,0,1,208,endterm,0.55,0.623907075716226,normal,1.0,0,1.0,0.4970086928235048,0,none,1.0,180,103.377808107289,38.149481328156824,38
2025-03-19,2,0,3,2025,0,1,208,endterm,0.55,0.4344853644142674,normal,1.0,0,1.0,0.5246780102167146,0,none,1.0,180,109.13302612507663,55.065001770445974,55
2025-03-20,3,0,3,2025,0,1,239,endterm,0.55,0.25901343488919815,normal,1.0,0,1.0,0.5145448528795002,0,none,1.0,180,122.97621983820056,58.29823901544592,58
2025-03-21,4,0,3,2025,0,1,216,endterm,0.55,0.7624375856308131,normal,1.0,0,1.0,0.4002234109774131,1,low,0.9,162,86.44825677112122,32.836554870314124,32
2025-03-22,5,0,3,2025,0,1,200,endterm,0.55,0.707218111803573,normal,1.0,0,1.0,0.4439378129952804,0,none,1.0,180,88.78756259905607,36.70955852217543,36
2025-03-23,6,1,3,2025,0,0,224,endterm,0.55,0.3061605957341572,normal,1.0,0,1.0,0.5464704992395408,1,low,0.9,162,122.40939182965715,65.48207541651125,0
2025-03-24,0,0,3,2025,0,1,242,endterm,0.55,0.6034561707867792,normal,1.0,0,1.0,0.49339317055492266,0,none,1.0,180,119.40114727429128,48.15762776829831,48
2025-03-25,1,0,3,2025,0,1,239,endterm,0.55,0.4245537844172985,normal,1.0,0,1.0,0.4738134348614289,0,none,1.0,180,113.2414109318815,59.564857298810146,59
2025-03-26,2,0,3,2025,0,1,241,endterm,0.55,0.539523082299659,normal,1.0,0,1.0,0.4320712992371263,0,none,1.0,180,104.12918311614743,35.31924682358554,35
2025-03-27,3,0,3,2025,0,1,224,endterm,0.55,0.5441336193520241,normal,1.0,0,1.0,0.4460131839362076,0,none,1.0,180,99.90695320171051,46.25527432774139,46
2025-03-28,4,0,3,2025,0,1,238,endterm,0.55,0.4648388299525517,normal,1.0,0,1.0,0.39891006800190265,0,none,1.0,180,94.94059618445283,38.93958474286459,38
2025-03-29,5,0,3,2025,0,1,234,endterm,0.55,0.38243515016204055,normal,1.0,0,1.0,0.49493596406492335,0,none,1.0,180,115.81501559119206,61.35804061688334,61
2025-03-30,6,1,3,2025,0,0,202,endterm,0.55,0.39641884215256107,normal,1.0,0,1.0,0.47007812097094764,0,none,1.0,180,94.95578043613142,44.56858760467464,0
2025-03-31,0,0,3,2025,0,1,249,endterm,0.55,0.36257121267781367,normal,1.0,0,1.0,0.45167060545073423,1,low,0.9,162,112.46598075723283,49.32668102926308,49
2025-04-01,1,0,4,2025,0,1,236,midterm,0.75,0.3752266687654333,extreme_heat,0.78,0,1.0,0.49659382874160235,0,none,1.0,180,117.19614358301816,62.13191255432251,62
2025-04-02,2,0,4,2025,0,1,243,midterm,0.75,0.4899232564925967,extreme_heat,0.78,0,1.0,0.518198531542637,0,none,1.0,180,125.92224316486077,64.51875236611521,64
2025-04-03,3,0,4,2025,0,1,243,midterm,0.75,0.39263600163338724,extreme_heat,0.78,0,1.0,0.6,0,none,1.0,180,145.79999999999998,76.5124082245148,76
2025-04-04,4,0,4,2025,0,1,250,midterm,0.75,0.602307809856893,extreme_heat,0.78,0,1.0,0.4244058290218393,0,none,1.0,180,106.10145725545983,42.26395412019821,42
2025-04-05,5,0,4,2025,0,1,229,midterm,0.75,0.7230869233003892,extreme_heat,0.78,0,1.0,0.5579690521650261,0,none,1.0,180,127.77491294579099,50.556998953170236,50
2025-04-06,6,1,4,2025,0,0,237,midterm,0.75,0.4129920137944936,extreme_heat,0.78,0,1.0,0.5486550780507536,0,none,1.0,180,130.0312534980286,63.476182545586774,0
2025-04-07,0,0,4,2025,0,1,233,midterm,0.75,0.5359106750803065,extreme_heat,0.78,0,1.0,0.46104536303116495,0,none,1.0,180,107.42356958626144,49.16783452873874,49
2025-04-08,1,0,4,2025,0,1,211,midterm,0.75,0.57495276654544,extreme_heat,0.78,0,1.0,0.5101617977293016,0,none,1.0,180,107.64413932088263,52.124970054163896,52
2025-04-09,2,0,4,2025,0,1,218,midterm,0.75,0.5708003406378912,extreme_heat,0.78,0,1.0,0.4771183375331192,0,none,1.0,180,104.01179758221998,37.49349524294446,37
2025-04-10,3,0,4,2025,0,1,236,midterm,0.75,0.5113932901874131,extreme_heat,0.78,0,1.0,0.509284429020937,0,none,1.0,180,120.19112524894112,57.79887171657865,57
2025-04-11,4,0,4,2025,0,1,243,midterm,0.75,0.6114023627539583,extreme_heat,0.78,0,1.0,0.5754565506702275,0,none,1.0,180,139.8359418128653,60.005930558579315,60
2025-04-12,5,0,4,2025,0,1,248,midterm,0.75,0.5723373429020986,extreme_heat,0.78,0,1.0,0.5302803116315656,1,high,0.65,117,131.5095172846283,54.34638136452278,54
2025-04-13,6,1,4,2025,0,0,216,midterm,0.75,0.31435063665090535,extreme_heat,0.78,0,1.0,0.5254304186616721,0,none,1.0,180,113.49297043092116,53.73529680600669,0
2025-04-14,0,0,4,2025,0,1,209,midterm,0.75,0.630373409658391,extreme_heat,0.78,0,1.0,0.47848453400226787,0,none,1.0,180,100.00326760647398,42.812074644428925,42
2025-04-15,1,0,4,2025,0,1,248,midterm,0.75,0.6330936255900113,extreme_heat,0.78,0,1.0,0.4257971667537832,0,none,1.0,180,105.59769735493823,29.518832608712444,29
2025-04-16,2,0,4,2025,0,1,246,midterm,0.75,0.3855070843732128,extreme_heat,0.78,0,1.0,0.4895765894729796,0,none,1.0,180,120.43584101035299,55.41158399807563,55
2025-04-17,3,0,4,2025,0,1,211,midterm,0.75,0.5056906753171403,extreme_heat,0.78,0,1.0,0.5603304077431958,0,none,1.0,180,118.2297160338143,50.3418434139681,50
2025-04-18,4,0,4,2025,0,1,215,midterm,0.75,0.6024993489216603,extreme_heat,0.78,0,1.0,0.42364160717051763,0,none,1.0,180,91.08294554166129,42.59690087528998,42
2025-04-19,5,0,4,2025,0,1,223,midterm,0.75,0.46860292706309575,extreme_heat,0.78,0,1.0,0.44724553159116526,0,none,1.0,180,99.73575354482985,43.59015465302753,43
